,onset,offset,label,onset_sample,offset_sample,length,corrcoeff
41429,3765.7854,3765.837,1,112973562,112975110,1548,0.07459797149918046
41430,3765.860967,3765.875933,1,112975829,112976277,448,0.2429037239433211
41431,3765.8848,3765.949167,1,112976544,112978475,1931,0.19483133179592865
41432,3766.742933,3766.7527,1,113002287,113002581,294,0.15233906359119948
41433,3766.753933,3766.772167,1,113002617,113003165,548,0.2861052504858132
41434,3766.7825,3766.793167,1,113003475,113003795,320,0.24072895636751293
41435,3766.797933,3766.801233,1,113003937,113004036,99,0.16645080197010373
41436,3766.842167,3766.867567,1,113005265,113006027,762,0.4093882921606147
41437,3766.874133,3766.880267,1,113006223,113006408,185,0.268845788729699
41438,3766.885033,3766.889533,1,113006550,113006685,135,-0.12320627156626622
41439,3766.930067,3766.937133,1,113007902,113008113,211,-0.12941116851909013
41440,3766.9472,3766.9509,1,113008416,113008527,111,0.12099608878282604
41441,3766.952367,3766.9691,1,113008571,113009073,502,0.2831674796119831
41442,3766.9744,3766.9791,1,113009232,113009373,141,0.4631286805395157
41443,3766.984533,3767.0073,1,113009535,113010219,684,-0.010011598719544077
41444,3767.028433,3767.094267,1,113010852,113012828,1976,0.4729561058834298
41445,3767.158033,3767.167467,1,113014740,113015024,284,0.1481539294816317
41446,3767.1697,3767.1903,1,113015091,113015709,618,0.16455542995843495
41447,3767.1973,3767.204233,1,113015919,113016126,207,-0.0973192333179691
41448,3767.214567,3767.221333,1,113016437,113016639,202,-0.029743814517878896
41449,3767.288633,3767.317333,1,113018658,113019519,861,0.5816973537914539
41450,3767.3271,3767.331133,1,113019813,113019933,120,0.12754581411228316
41451,3767.347267,3767.350267,1,113020418,113020508,90,
41452,3767.3575,3767.381,1,113020725,113021430,705,0.04711430978189829
41453,3767.382533,3767.429433,1,113021475,113022882,1407,0.40670341621941186
41454,3767.467267,3767.473433,1,113024018,113024202,184,0.056357717071718105
41455,3767.511033,3767.519133,1,113025330,113025573,243,0.2837472980717549
41456,3767.525633,3767.555867,1,113025768,113026676,908,0.19875272122949336
41457,3767.564033,3767.568233,1,113026920,113027046,126,-0.07024232368299221
41458,3767.579,3767.588733,1,113027370,113027661,291,0.14730662451260693
41459,3767.5907,3767.657367,1,113027721,113029721,2000,0.16545481491524472
41460,3767.665267,3767.670767,1,113029958,113030123,165,0.22623757923360488
41461,3767.705133,3767.725533,1,113031153,113031765,612,0.08692825370660774
41462,3767.751767,3767.756733,1,113032553,113032701,148,
41463,3767.758267,3767.773367,1,113032748,113033201,453,0.10290681361756404
41464,3767.812933,3767.8234,1,113034387,113034702,315,-0.14287270527202048
41465,3767.8755,3767.887567,1,113036265,113036627,362,0.3233822067612182
41466,3767.9015,3767.9069,1,113037045,113037207,162,-0.48416097595151286
41467,3768.924033,3768.944367,1,113067720,113068331,611,0.10532831796918078
41468,3768.995567,3769.005833,1,113069867,113070174,307,0.1248484120540409
41469,3769.015267,3769.022733,1,113070458,113070681,223,0.17434934871616392
41470,3769.0268,3769.045467,1,113070804,113071364,560,0.09163670013012115
41471,3769.068267,3769.090833,1,113072048,113072724,676,0.20475905270762407
41472,3769.1551,3769.162367,1,113074653,113074871,218,0.07920223936097372
41473,3769.1887,3769.200433,1,113075661,113076012,351,0.3135498017113207
41474,3769.2024,3769.215833,1,113076072,113076474,402,0.2924545611665876
41475,3769.2283,3769.297867,1,113076849,113078936,2087,0.19235033209196914
41476,3769.301733,3769.326967,1,113079051,113079809,758,-0.05949102066116051
41477,3769.3378,3769.3823,1,113080134,113081469,1335,0.011419301581026955
41478,3769.387167,3769.393433,1,113081615,113081802,187,-0.0497738868902942
41479,3769.399467,3769.404167,1,113081984,113082125,141,0.0017734040350074196
41480,3769.405233,3769.433,1,113082156,113082990,834,0.030138501718715984
41481,3769.4416,3769.4642,1,113083248,113083926,678,0.12548728509272367
41482,3769.468033,3769.5561,1,113084040,113086683,2643,0.12034081435401511
41483,3770.341733,3770.348633,1,113110251,113110458,207,0.593202214770609
41484,3770.3829,3770.3862,1,113111487,113111586,99,-0.1466586779646646
41485,3770.3879,3770.393067,1,113111637,113111792,155,
41486,3770.394133,3770.399433,1,113111823,113111982,159,0.07046919891267607
41487,3770.403433,3770.410267,1,113112102,113112308,206,0.11073107798935213
41488,3770.424933,3770.5291,1,113112747,113115873,3126,0.48194435969195215
41489,3770.537567,3770.579133,1,113116127,113117373,1246,0.10095751560448245
41490,3770.5848,3770.615367,1,113117544,113118461,917,-0.014101346896444836
41491,3770.622367,3770.642533,1,113118671,113119275,604,0.13665568645611273
41492,3770.651133,3770.677033,1,113119533,113120310,777,0.07872570512977992
41493,3770.681133,3770.702867,1,113120433,113121086,653,0.19152646609682986
41494,3770.7051,3770.761467,1,113121153,113122844,1691,0.251835738266606
41495,3770.7639,3770.809633,1,113122917,113124288,1371,0.23330736663299306
41496,3770.832167,3770.839333,1,113124965,113125179,214,-0.1069509056099084
41497,3771.057133,3771.0703,1,113131713,113132109,396,0.08728425123090879
41498,3771.0913,3771.096733,1,113132739,113132901,162,0.16419138344477588
41499,3771.1289,3771.1384,1,113133867,113134152,285,0.5407692109824758
41500,3771.220367,3771.227567,1,113136611,113136827,216,0.0849682810267751
41501,3771.229367,3771.234767,1,113136881,113137043,162,-0.2228675975468448
41502,3771.242033,3771.2478,1,113137260,113137434,174,0.2379011712135948
41503,3771.2489,3771.268267,1,113137467,113138048,581,0.4067415475348618
41504,3771.269633,3771.282633,1,113138088,113138478,390,0.3979643988326184
41505,3771.2838,3771.2879,1,113138514,113138637,123,-0.25839469852352914
41506,3771.2977,3771.3061,1,113138931,113139183,252,0.04232143229399138
41507,3771.3207,3771.326367,1,113139621,113139791,170,0.6266933080892684
41508,3771.329567,3771.337767,1,113139887,113140133,246,0.3498904768033402
41509,3771.3428,3771.355767,1,113140284,113140673,389,0.14646097178175121
41510,3771.369567,3771.375367,1,113141087,113141261,174,0.4331353441886945
41511,3771.389567,3771.4128,1,113141687,113142384,697,-0.01693585409709418
41512,3771.4207,3771.426667,1,113142621,113142800,179,0.17189859647358532
41513,3771.4307,3771.438833,1,113142921,113143164,243,0.07326697840360617
41514,3771.469067,3771.4724,1,113144072,113144172,100,-0.009209401012502718
41515,3771.483233,3771.486633,1,113144496,113144598,102,
41516,3771.488533,3771.5009,1,113144655,113145027,372,0.04115643785132382
41517,3771.506133,3771.509567,1,113145183,113145287,104,0.6121903901334682
41518,3771.6033,3771.608667,1,113148099,113148260,161,0.3811148874340292
41519,3771.793567,3771.806833,1,113153807,113154204,397,0.26053665285556304
41520,3771.843833,3771.846867,1,113155314,113155406,92,0.6680680291070377
41521,3771.859767,3771.87,1,113155793,113156100,307,0.448319110034842
41522,3772.0954,3772.173567,1,113162862,113165207,2345,0.1432347994251776
41523,3772.1839,3772.1984,1,113165517,113165952,435,-0.021329419439996083
41524,3772.2087,3772.231933,1,113166261,113166957,696,0.0006309598338788493
41525,3772.238633,3772.2463,1,113167158,113167389,231,0.011763581276972771
41526,3772.268,3772.3319,1,113168040,113169957,1917,0.2054779531769978
41527,3772.346967,3772.358333,1,113170409,113170749,340,0.48788448153236386
41528,3772.365467,3772.392067,1,113170964,113171762,798,0.11749438852238522
41529,3772.394967,3772.406833,1,113171849,113172204,355,0.5155064495304965
41530,3772.408667,3772.4173,1,113172260,113172519,259,0.4631613222191754
41531,3772.46,3772.464667,1,113173800,113173940,140,0.25729219486292254
41532,3772.846533,3772.8512,1,113185395,113185536,141,0.5037188976890967
41533,3772.905667,3772.914967,1,113187170,113187449,279,0.4863753911020812
41534,3772.923233,3772.936567,1,113187696,113188097,401,0.1858683466562095
41535,3772.941467,3772.953733,1,113188244,113188611,367,0.15167896875652787
41536,3772.956733,3773.0114,1,113188701,113190342,1641,0.23710490593340036
41537,3773.012733,3773.025067,1,113190381,113190752,371,-0.02141872771366648
41538,3773.026367,3773.042067,1,113190791,113191262,471,0.01715857214513864
41539,3773.052433,3773.072867,1,113191572,113192186,614,0.09138357808276608
41540,3773.086433,3773.155067,1,113192592,113194652,2060,0.17603151089517877
41541,3773.1858,3773.201033,1,113195574,113196030,456,0.2996539294140231
41542,3773.262367,3773.271233,1,113197871,113198136,265,0.3495912228322631
41543,3773.273467,3773.2792,1,113198204,113198376,172,-0.09436593888427092
41544,3773.294767,3773.305367,1,113198843,113199161,318,-0.24666882476612048
41545,3773.341333,3773.344833,1,113200239,113200344,105,-0.19282010849191802
41546,3773.418667,3773.422033,1,113202560,113202660,100,
41547,3773.423933,3773.439467,1,113202717,113203184,467,0.5622243463966423
41548,3773.465433,3773.4709,1,113203962,113204127,165,-0.024947638814581483
41549,3773.553967,3773.605333,1,113206619,113208159,1540,0.14268226391211764
41550,3773.6069,3773.638667,1,113208207,113209160,953,0.20766017970282957
41551,3773.6669,3773.674967,1,113210007,113210249,242,0.01714254135377907
41552,3773.8112,3773.8203,1,113214336,113214609,273,0.22681543704643392
41553,3773.858867,3773.869367,1,113215766,113216081,315,0.1648255948405621
41554,3773.888667,3773.9126,1,113216660,113217378,718,0.020769982937879156
41555,3773.9359,3773.945733,1,113218077,113218371,294,0.3332532012360745
41556,3773.946833,3773.951567,1,113218404,113218547,143,0.26223766744993515
41557,3773.952633,3773.968567,1,113218578,113219057,479,0.18152310404130698
41558,3773.972733,3774.051233,1,113219181,113221536,2355,0.10917755140565168
41559,3774.0559,3774.070067,1,113221677,113222102,425,-0.054647265740097
41560,3774.0799,3774.1237,1,113222397,113223711,1314,0.027419509253020436
41561,3774.126033,3774.137933,1,113223780,113224137,357,-0.033808077584926446
41562,3774.141367,3774.1509,1,113224241,113224527,286,0.17078261280004742
41563,3774.1521,3774.1554,1,113224563,113224662,99,
41564,3774.161733,3774.179033,1,113224851,113225370,519,-0.0936004815275212
41565,3774.1841,3774.2088,1,113225523,113226264,741,0.16951468035073655
41566,3774.215967,3774.2295,1,113226479,113226885,406,0.20858075943611165
41567,3774.2306,3774.322333,1,113226918,113229669,2751,0.2519550924921353
41568,3774.338133,3774.3417,1,113230143,113230251,108,-0.03985314636088187
41569,3774.8418,3774.846367,1,113245254,113245391,137,0.05166344295203917
41570,3774.848767,3774.877767,1,113245463,113246333,870,0.07689858143337948
41571,3774.884867,3774.899067,1,113246546,113246972,426,0.25362223295300906
41572,3774.908933,3774.920233,1,113247267,113247606,339,0.35306622737991206
41573,3774.922933,3774.931633,1,113247687,113247948,261,0.472462658286728
41574,3774.9367,3774.939733,1,113248101,113248191,90,-0.12261354321116497
41575,3774.945067,3774.9532,1,113248352,113248596,244,0.3336228226227802
41576,3775.199133,3775.2044,1,113255973,113256132,159,-0.10375506937983073
41577,3775.265167,3775.273533,1,113257955,113258205,250,0.43809610234568264
41578,3775.3357,3775.343767,1,113260071,113260313,242,0.3003366057713984
41579,3775.349867,3775.359467,1,113260496,113260784,288,0.4295703083021537
41580,3775.373767,3775.381367,1,113261213,113261441,228,0.33495127983351397
41581,3775.3902,3775.395,1,113261706,113261850,144,0.7111708026171866
41582,3775.398267,3775.409033,1,113261948,113262270,322,0.11812000481785687
41583,3775.427067,3775.455433,1,113262812,113263662,850,0.15618322283502067
41584,3775.4842,3775.4941,1,113264526,113264823,297,0.44605656489146206
41585,3775.5024,3775.5205,1,113265072,113265615,543,0.03311850147150075
41586,3775.5223,3775.527,1,113265669,113265810,141,-0.10539045540895485
41587,3775.535167,3775.5406,1,113266055,113266218,163,
41588,3776.457033,3776.4725,1,113293710,113294175,465,0.18923174035116938
41589,3776.477867,3776.4858,1,113294336,113294574,238,0.6649621114224503
41590,3776.487,3776.491133,1,113294610,113294733,123,0.23983275965221165
41591,3776.532333,3776.628833,1,113295969,113298864,2895,0.3969593974940462
41592,3776.630067,3776.634233,1,113298902,113299026,124,-0.08807392676029784
41593,3776.6374,3776.647433,1,113299122,113299422,300,0.09786422509010027
41594,3776.648833,3776.722667,1,113299464,113301680,2216,-0.025789995384753673
41595,3776.731233,3776.7444,1,113301936,113302332,396,0.00897593545416553
41596,3776.750067,3776.7717,1,113302502,113303151,649,0.13282497668054755
41597,3776.7774,3776.7814,1,113303322,113303442,120,0.8060347365671818
41598,3776.7859,3776.8736,1,113303577,113306208,2631,0.35148682425918926
41599,3779.1448,3779.1489,1,113374344,113374467,123,0.5906696275316105
41600,3779.182767,3779.191667,1,113375483,113375750,267,0.19292853086207576
41601,3779.304133,3779.3405,1,113379123,113380215,1092,0.3471352660176421
41602,3779.3448,3779.3478,1,113380344,113380434,90,0.7269151766590033
41603,3779.352,3779.355467,1,113380560,113380664,104,0.2229900094599303
41604,3779.435233,3779.453067,1,113383056,113383592,536,0.11762828536179307
41605,3779.478833,3779.497367,1,113384364,113384921,557,0.244280703268167
41606,3779.499367,3779.511933,1,113384981,113385357,376,0.2556738944036059
41607,3779.570733,3779.584033,1,113387121,113387520,399,0.25774442077877147
41608,3779.606667,3779.6777,1,113388200,113390331,2131,0.17089290954243624
41609,3779.6789,3779.688867,1,113390367,113390666,299,0.32139052482080854
41610,3779.689867,3779.760667,1,113390696,113392820,2124,0.5785556843156149
41611,3779.7644,3779.847933,1,113392932,113395437,2505,0.2358785287011172
41612,3779.8492,3779.873667,1,113395476,113396210,734,0.23985151897208123
41613,3779.878233,3779.882267,1,113396346,113396468,122,0.6881641191241339
41614,3779.890767,3779.9105,1,113396723,113397315,592,0.0959578705088169
41615,3779.9166,3779.928633,1,113397498,113397858,360,0.012479365615719586
41616,3779.934367,3779.943,1,113398031,113398290,259,-0.2718499033579955
41617,3780.6654,3780.693567,1,113419962,113420807,845,0.35127767545588956
41618,3780.696867,3780.771067,1,113420906,113423132,2226,0.39338326953082176
41619,3780.7805,3780.803733,1,113423415,113424111,696,0.10617278537010923
41620,3780.810567,3780.868233,1,113424317,113426046,1729,0.07483939762663508
41621,3780.874867,3780.884567,1,113426246,113426537,291,0.09130405841605758
41622,3780.885567,3780.920633,1,113426567,113427618,1051,-0.020724754952651057
41623,3780.922467,3780.930733,1,113427674,113427921,247,-0.031179836589935905
41624,3780.9462,3780.9611,1,113428386,113428833,447,-0.028023406772515132
41625,3780.9665,3780.988733,1,113428995,113429661,666,0.18252077014371654
41626,3780.994067,3781.078467,1,113429822,113432354,2532,0.28868175950140706
41627,3782.2268,3782.230833,1,113466804,113466924,120,-0.3123953977816591
41628,3782.2356,3782.2432,1,113467068,113467296,228,0.4095163711182253
41629,3782.250667,3782.254167,1,113467520,113467625,105,0.501764376235405
41630,3782.279,3782.282867,1,113468370,113468486,116,-0.03535587670680724
41631,3782.2967,3782.310467,1,113468901,113469314,413,0.20021416285442337
41632,3782.350233,3782.3566,1,113470506,113470698,192,0.1603363418940667
41633,3783.062333,3783.157333,1,113491869,113494719,2850,0.17117199265521846
41634,3783.168133,3783.180533,1,113495043,113495415,372,0.08687882866059125
41635,3783.181633,3783.1861,1,113495448,113495583,135,-0.10866814875605044
41636,3783.1972,3783.259433,1,113495916,113497782,1866,0.09931435267528829
41637,3783.260467,3783.283633,1,113497814,113498508,694,0.1668570713991748
41638,3783.285933,3783.295267,1,113498577,113498858,281,-0.025936307584834582
41639,3783.296433,3783.373233,1,113498892,113501196,2304,0.44525541823397635
41640,3783.3937,3783.400767,1,113501811,113502023,212,-0.025105661246789934
41641,3784.268333,3784.2917,1,113528049,113528751,702,0.06013983878814997
41642,3784.307533,3784.317833,1,113529225,113529534,309,0.16750546136943995
41643,3784.349633,3784.395267,1,113530488,113531858,1370,0.26193036424058663
41644,3784.502167,3784.530767,1,113535065,113535923,858,0.39093764557715144
41645,3784.5318,3784.5403,1,113535954,113536209,255,-0.0067687071857198975
41646,3784.549667,3784.622933,1,113536490,113538687,2197,0.13482550172711677
41647,3784.6271,3784.641067,1,113538813,113539232,419,-0.10076094017076752
41648,3784.648767,3784.6602,1,113539463,113539806,343,0.0012306976168574508
41649,3784.661233,3784.7099,1,113539836,113541297,1461,0.15170944112248894
41650,3784.7127,3784.730033,1,113541381,113541900,519,0.10937797715492066
41651,3784.732,3784.7353,1,113541960,113542059,99,0.19625977207721412
41652,3784.739267,3784.8112,1,113542178,113544336,2158,0.262668500554736
41653,3784.815733,3784.8251,1,113544471,113544753,282,0.36234293507655857
41654,3784.8292,3784.841033,1,113544876,113545230,354,0.19289701126338307
41655,3785.1786,3785.1829,1,113555358,113555487,129,0.5591878466351734
41656,3785.213667,3785.2243,1,113556410,113556729,319,-0.059985129278514286
41657,3785.271933,3785.276533,1,113558157,113558295,138,0.6481964068521906
41658,3785.286,3785.2938,1,113558580,113558814,234,-0.11142399900048174
41659,3785.298333,3785.304933,1,113558949,113559147,198,0.3774501159455974
41660,3785.3447,3785.3477,1,113560341,113560431,90,
41661,3785.376067,3785.381433,1,113561282,113561442,160,0.3258177600332535
41662,3786.0567,3786.075467,1,113581701,113582264,563,0.3808040022230506
41663,3786.104133,3786.118033,1,113583123,113583540,417,0.09381751690293762
41664,3786.121633,3786.1362,1,113583648,113584086,438,-0.023538000685384714
41665,3786.2793,3786.2986,1,113588379,113588958,579,0.06365795008311916
41666,3786.3029,3786.3959,1,113589087,113591877,2790,0.17127244714709874
41667,3786.408967,3786.419067,1,113592269,113592572,303,0.12041142725070343
41668,3786.4223,3786.451967,1,113592669,113593559,890,0.06272157895955896
41669,3786.459933,3786.4857,1,113593797,113594571,774,0.05728492038005362
41670,3786.489533,3786.593133,1,113594685,113597793,3108,0.20188786277302956
41671,3786.641833,3786.6498,1,113599254,113599494,240,0.16873859299634184
41672,3786.651333,3786.657567,1,113599539,113599727,188,0.30000054534701714
41673,3786.659567,3786.696667,1,113599787,113600900,1113,0.07921640741729967
41674,3787.7397,3787.742933,1,113632191,113632287,96,0.16940770871573782
41675,3787.7896,3787.904,1,113633688,113637120,3432,0.6087869012564349
41676,3787.9082,3787.912533,1,113637246,113637375,129,0.1772439118391609
41677,3787.921933,3787.925333,1,113637657,113637759,102,-0.09468716766616492
41678,3787.937067,3788.001433,1,113638112,113640042,1930,0.6544580306117316
41679,3788.015367,3788.0832,1,113640461,113642496,2035,0.6561740509538646
41680,3788.124667,3788.1424,1,113643740,113644272,532,0.02853106139902469
41681,3788.146833,3788.1547,1,113644404,113644641,237,0.2825769316626975
41682,3788.189667,3788.1933,1,113645690,113645799,109,0.30041223661592614
41683,3788.195167,3788.198433,1,113645855,113645952,97,-0.1003260698799013
41684,3788.2405,3788.253333,1,113647215,113647599,384,0.10583868742385645
41685,3789.402833,3789.4283,1,113682084,113682849,765,0.10341138762738324
41686,3789.4445,3789.449667,1,113683335,113683490,155,0.2950345966854661
41687,3789.460767,3789.467333,1,113683823,113684019,196,0.08987851811749023
41688,3789.531033,3789.5703,1,113685930,113687109,1179,0.1748291063446428
41689,3789.652933,3789.6618,1,113689587,113689854,267,0.1644382612168386
41690,3789.691233,3789.729533,1,113690736,113691885,1149,0.1958417330271161
41691,3789.738133,3789.746,1,113692143,113692380,237,0.2971757904992573
41692,3789.748967,3789.806033,1,113692469,113694180,1711,0.15000132270933916
41693,3789.8091,3789.816167,1,113694273,113694485,212,0.2703735559518247
41694,3789.818233,3789.8301,1,113694546,113694903,357,-0.08541566014207588
41695,3789.852,3789.861967,1,113695560,113695859,299,0.1682460418022617
41696,3789.868933,3789.886533,1,113696067,113696595,528,0.011000893201888313
41697,3789.894933,3789.9215,1,113696847,113697645,798,0.02944611805562654
41698,3789.9261,3789.944567,1,113697783,113698337,554,0.13758054357841953
41699,3789.9463,3789.949633,1,113698389,113698488,99,
41700,3789.952133,3790.039933,1,113698563,113701197,2634,0.3161109524163671
41701,3790.059933,3790.0672,1,113701797,113702016,219,-0.1613422081694264
41702,3790.0739,3790.092733,1,113702217,113702781,564,0.0687480489848875
41703,3790.094333,3790.1031,1,113702829,113703093,264,0.26043395466428804
41704,3790.1059,3790.116333,1,113703177,113703489,312,0.297433036483248
41705,3790.118233,3790.128033,1,113703546,113703840,294,0.16169234251819428
41706,3790.133633,3790.137167,1,113704008,113704115,107,
41707,3790.139367,3790.157333,1,113704181,113704719,538,0.07390357599001907
41708,3790.1633,3790.170367,1,113704899,113705111,212,-0.03727484540522386
41709,3790.172667,3790.184467,1,113705180,113705534,354,0.6198251440482857
41710,3790.196133,3790.213933,1,113705883,113706417,534,0.13696629880742497
41711,3790.216867,3790.2256,1,113706506,113706768,262,-0.027491586890563576
41712,3790.498933,3790.503867,1,113714967,113715116,149,0.10026402936030948
41713,3790.514133,3790.5286,1,113715423,113715858,435,0.2280393740847912
41714,3790.548667,3790.555067,1,113716460,113716652,192,-0.13857360732568877
41715,3790.556933,3790.562333,1,113716707,113716869,162,-0.2407870687368255
41716,3790.5871,3790.596767,1,113717613,113717903,290,0.16159659779929425
41717,3790.5988,3790.6086,1,113717964,113718258,294,0.11863424671192535
41718,3790.8048,3790.819067,1,113724144,113724572,428,0.30872319121793085
41719,3790.835233,3790.838833,1,113725056,113725164,108,
41720,3790.910133,3790.918333,1,113727303,113727549,246,-0.06491941411735742
41721,3790.949867,3790.964833,1,113728496,113728944,448,0.5408416025945458
41722,3790.971533,3790.979167,1,113729145,113729375,230,-0.21443182543840153
41723,3790.981633,3790.985133,1,113729448,113729553,105,0.4935859135552419
41724,3790.9867,3790.9897,1,113729601,113729691,90,
41725,3791.2277,3791.233733,1,113736831,113737011,180,0.33908594774459966
41726,3791.286867,3791.302233,1,113738606,113739066,460,0.0556416606753076
41727,3791.3034,3791.311767,1,113739102,113739353,251,0.05877391960839464
41728,3791.315,3791.412633,1,113739450,113742378,2928,0.05395510652816231
41729,3791.7191,3791.7224,1,113751573,113751672,99,
41730,3791.7234,3791.731733,1,113751702,113751951,249,0.24068535138972882
41731,3791.7342,3791.744367,1,113752026,113752331,305,-0.09350437806751813
41732,3791.755633,3791.7739,1,113752668,113753217,549,0.29740148171487624
41733,3791.860867,3791.865567,1,113755826,113755967,141,
41734,3791.870233,3791.878067,1,113756106,113756342,236,0.7954711896170411
41735,3791.879167,3791.896,1,113756375,113756880,505,0.29922942131095437
41736,3791.8973,3791.9021,1,113756919,113757063,144,0.6534849058653965
41737,3791.9253,3791.9418,1,113757759,113758254,495,0.15171468902958074
41738,3791.972833,3791.977033,1,113759184,113759310,126,-0.025285718689309167
41739,3792.010333,3792.038767,1,113760309,113761163,854,0.2000146814215153
41740,3792.0443,3792.0813,1,113761329,113762439,1110,0.15171005927239173
41741,3792.172633,3792.1778,1,113765178,113765334,156,0.125655476406402
41742,3792.207133,3792.210267,1,113766213,113766308,95,0.8440667178540678
41743,3792.2615,3792.264933,1,113767845,113767947,102,0.5170018902823424
41744,3792.290033,3792.304367,1,113768700,113769131,431,0.08770914637052302
41745,3792.309633,3792.326,1,113769288,113769780,492,0.10900986207051555
41746,3792.336667,3792.3409,1,113770100,113770227,127,-0.023821389953663855
41747,3792.3902,3792.422033,1,113771706,113772660,954,0.16025222968566527
41748,3792.426467,3792.4507,1,113772794,113773521,727,0.198010182322202
41749,3792.455433,3792.460467,1,113773662,113773814,152,0.39110658332380843
41750,3792.461867,3792.470533,1,113773856,113774115,259,-0.008892066864986366
41751,3792.533633,3792.5395,1,113776008,113776185,177,-0.21725385198484978
41752,3792.541833,3792.545833,1,113776254,113776374,120,0.1853577484178828
41753,3792.573133,3792.584033,1,113777193,113777520,327,0.38474746012094296
41754,3792.589167,3792.6035,1,113777675,113778105,430,0.31412653791091566
41755,3792.6058,3792.6231,1,113778174,113778693,519,-0.12804483253051388
41756,3792.627767,3792.655233,1,113778833,113779656,823,0.11959823028679845
41757,3792.6774,3792.6863,1,113780322,113780589,267,0.4096119990460808
41758,3792.6987,3792.7352,1,113780961,113782056,1095,0.1495078173707232
41759,3792.7454,3792.771267,1,113782362,113783138,776,0.09920220222984905
41760,3792.780733,3792.819,1,113783421,113784570,1149,0.12874283677292325
41761,3792.869567,3792.8917,1,113786087,113786751,664,0.04115513687172721
41762,3792.896767,3792.965833,1,113786903,113788974,2071,0.4015710059377931
41763,3792.9724,3792.9803,1,113789172,113789409,237,0.29780653193197276
41764,3792.9821,3793.0178,1,113789463,113790534,1071,0.044007713505619946
41765,3793.0189,3793.0301,1,113790567,113790903,336,0.03214097536155962
41766,3793.034267,3793.0565,1,113791028,113791695,667,0.07158892282452345
41767,3793.064867,3793.141067,1,113791946,113794232,2286,0.25809238329235434
41768,3793.896633,3793.901133,1,113816898,113817033,135,
41769,3793.9372,3793.9515,1,113818116,113818545,429,0.35167617142958657
41770,3793.961533,3794.046033,1,113818845,113821380,2535,0.22967063746851085
41771,3794.063467,3794.0806,1,113821904,113822418,514,0.08896317751098336
41772,3794.0838,3794.168633,1,113822514,113825058,2544,0.3651950810565752
41773,3794.2258,3794.2296,1,113826774,113826888,114,
41774,3794.6199,3794.625367,1,113838597,113838761,164,-0.08364508632959108
41775,3794.718533,3794.732133,1,113841555,113841963,408,0.2812687707297873
41776,3794.734067,3794.739733,1,113842022,113842191,169,0.24982785691463028
41777,3794.780233,3794.7846,1,113843406,113843538,132,0.5027554873229214
41778,3794.7946,3794.826733,1,113843838,113844801,963,0.28640665072210914
41779,3794.841267,3794.8838,1,113845238,113846514,1276,0.1402954088346521
41780,3794.893367,3794.9029,1,113846801,113847087,286,0.44675811818642014
41781,3795.021867,3795.027367,1,113850656,113850821,165,0.13937671260718534
41782,3795.055267,3795.059967,1,113851658,113851799,141,0.553906437641195
41783,3795.1024,3795.108467,1,113853072,113853254,182,0.47598535050420937
41784,3795.384333,3795.3884,1,113861529,113861652,123,0.5003232666685568
41785,3795.394133,3795.397433,1,113861823,113861922,99,0.23617853140651582
41786,3795.402933,3795.406,1,113862087,113862180,93,
41787,3795.5826,3795.603067,1,113867478,113868092,614,0.23983863573468164
41788,3795.618833,3795.624233,1,113868564,113868726,162,0.5109529115976128
41789,3795.636633,3795.6524,1,113869098,113869572,474,0.470333509773897
41790,3795.658133,3795.6633,1,113869743,113869899,156,0.010437716498408483
41791,3795.749033,3795.770667,1,113872470,113873120,650,0.35510882302253677
41792,3795.848633,3795.859,1,113875458,113875770,312,0.006124182850496387
41793,3795.866667,3795.8931,1,113876000,113876793,793,0.06967060051042168
41794,3795.897533,3795.907767,1,113876925,113877233,308,0.08967939102253986
41795,3795.925267,3795.9503,1,113877758,113878509,751,0.17121635157984422
41796,3795.9618,3795.970533,1,113878854,113879115,261,0.17642415170542958
41797,3796.039367,3796.056067,1,113881181,113881682,501,0.24686883709628776
41798,3796.058633,3796.062,1,113881758,113881860,102,
41799,3796.1127,3796.117967,1,113883381,113883539,158,0.5685837912694375
41800,3796.148933,3796.155967,1,113884467,113884679,212,0.2757015795183453
41801,3796.1738,3796.1771,1,113885214,113885313,99,-0.13342221293476272
41802,3796.1958,3796.2038,1,113885874,113886114,240,0.2277815407379403
41803,3796.213767,3796.2199,1,113886413,113886597,184,0.3818109633384604
41804,3796.236167,3796.250133,1,113887085,113887503,418,-0.08314667494009995
41805,3796.2529,3796.270367,1,113887587,113888111,524,0.06819492435932145
41806,3796.275133,3796.2789,1,113888253,113888367,114,0.1140623249555496
41807,3796.295933,3796.304333,1,113888877,113889129,252,0.19775184234746707
41808,3796.343067,3796.346133,1,113890292,113890383,91,
41809,3796.349567,3796.356967,1,113890487,113890709,222,0.02984401318039198
41810,3796.3667,3796.372933,1,113891001,113891187,186,-0.1744560749146239
41811,3796.374533,3796.385167,1,113891235,113891555,320,0.5204342707400624
41812,3796.3992,3796.411467,1,113891976,113892344,368,0.2500621621658391
41813,3796.417167,3796.423067,1,113892515,113892692,177,-0.22693208775544832
41814,3796.4476,3796.455333,1,113893428,113893659,231,0.6517909284979468
41815,3796.490033,3796.526933,1,113894700,113895807,1107,0.20949699030515695
41816,3796.535067,3796.543,1,113896052,113896290,238,0.1833543747822542
41817,3796.546267,3796.5512,1,113896388,113896536,148,0.38769881984064414
